atlasId,atlasName,cohortId,name
251200010,lixisenatide no-met low-cvr,251200010,glp1ra/ID251200010
251200020,lixisenatide no-met higher-cvr,251200020,glp1ra/ID251200020
251201000,lixisenatide no-met female,251201000,glp1ra/ID251201000
251202000,lixisenatide no-met male,251202000,glp1ra/ID251202000
251200100,lixisenatide no-met black,251200100,glp1ra/ID251200100
251200001,lixisenatide no-met without-rdz,251200001,glp1ra/ID251200001
251200002,lixisenatide no-met with-rdz,251200002,glp1ra/ID251200002
252200000,lixisenatide main ot2 no-met,252200000,glp1ra/ID252200000
252210000,lixisenatide ot2 no-met younger-age,252210000,glp1ra/ID252210000
252220000,lixisenatide ot2 no-met middle-age,252220000,glp1ra/ID252220000
252230000,lixisenatide ot2 no-met older-age,252230000,glp1ra/ID252230000
252200010,lixisenatide ot2 no-met low-cvr,252200010,glp1ra/ID252200010
252200020,lixisenatide ot2 no-met higher-cvr,252200020,glp1ra/ID252200020
252201000,lixisenatide ot2 no-met female,252201000,glp1ra/ID252201000
252202000,lixisenatide ot2 no-met male,252202000,glp1ra/ID252202000
252200100,lixisenatide ot2 no-met black,252200100,glp1ra/ID252200100
252200001,lixisenatide ot2 no-met without-rdz,252200001,glp1ra/ID252200001
252200002,lixisenatide ot2 no-met with-rdz,252200002,glp1ra/ID252200002
261100000,semaglutide main,261100000,glp1ra/ID261100000
261110000,semaglutide younger-age,261110000,glp1ra/ID261110000
261120000,semaglutide middle-age,261120000,glp1ra/ID261120000
261130000,semaglutide older-age,261130000,glp1ra/ID261130000
261100010,semaglutide low-cvr,261100010,glp1ra/ID261100010
261100020,semaglutide higher-cvr,261100020,glp1ra/ID261100020
261101000,semaglutide female,261101000,glp1ra/ID261101000
261102000,semaglutide male,261102000,glp1ra/ID261102000
261100100,semaglutide black,261100100,glp1ra/ID261100100
261100001,semaglutide without-rdz,261100001,glp1ra/ID261100001
261100002,semaglutide with-rdz,261100002,glp1ra/ID261100002
262100000,semaglutide main ot2,262100000,glp1ra/ID262100000
262110000,semaglutide ot2 younger-age,262110000,glp1ra/ID262110000
262120000,semaglutide ot2 middle-age,262120000,glp1ra/ID262120000
262130000,semaglutide ot2 older-age,262130000,glp1ra/ID262130000
262100010,semaglutide ot2 low-cvr,262100010,glp1ra/ID262100010
262100020,semaglutide ot2 higher-cvr,262100020,glp1ra/ID262100020
262101000,semaglutide ot2 female,262101000,glp1ra/ID262101000
262102000,semaglutide ot2 male,262102000,glp1ra/ID262102000
262100100,semaglutide ot2 black,262100100,glp1ra/ID262100100
262100001,semaglutide ot2 without-rdz,262100001,glp1ra/ID262100001
262100002,semaglutide ot2 with-rdz,262100002,glp1ra/ID262100002
261200000,semaglutide main no-met,261200000,glp1ra/ID261200000
261210000,semaglutide no-met younger-age,261210000,glp1ra/ID261210000
261220000,semaglutide no-met middle-age,261220000,glp1ra/ID261220000
261230000,semaglutide no-met older-age,261230000,glp1ra/ID261230000
261200010,semaglutide no-met low-cvr,261200010,glp1ra/ID261200010
261200020,semaglutide no-met higher-cvr,261200020,glp1ra/ID261200020
261201000,semaglutide no-met female,261201000,glp1ra/ID261201000
261202000,semaglutide no-met male,261202000,glp1ra/ID261202000
261200100,semaglutide no-met black,261200100,glp1ra/ID261200100
261200001,semaglutide no-met without-rdz,261200001,glp1ra/ID261200001
261200002,semaglutide no-met with-rdz,261200002,glp1ra/ID261200002
262200000,semaglutide main ot2 no-met,262200000,glp1ra/ID262200000
262210000,semaglutide ot2 no-met younger-age,262210000,glp1ra/ID262210000
262220000,semaglutide ot2 no-met middle-age,262220000,glp1ra/ID262220000
262230000,semaglutide ot2 no-met older-age,262230000,glp1ra/ID262230000
262200010,semaglutide ot2 no-met low-cvr,262200010,glp1ra/ID262200010
262200020,semaglutide ot2 no-met higher-cvr,262200020,glp1ra/ID262200020
262201000,semaglutide ot2 no-met female,262201000,glp1ra/ID262201000
262202000,semaglutide ot2 no-met male,262202000,glp1ra/ID262202000
262200100,semaglutide ot2 no-met black,262200100,glp1ra/ID262200100
262200001,semaglutide ot2 no-met without-rdz,262200001,glp1ra/ID262200001
262200002,semaglutide ot2 no-met with-rdz,262200002,glp1ra/ID262200002
311100000,canagliflozin main,311100000,sglt2i/ID311100000
311110000,canagliflozin younger-age,311110000,sglt2i/ID311110000
311120000,canagliflozin middle-age,311120000,sglt2i/ID311120000
311130000,canagliflozin older-age,311130000,sglt2i/ID311130000
311100010,canagliflozin low-cvr,311100010,sglt2i/ID311100010
311100020,canagliflozin higher-cvr,311100020,sglt2i/ID311100020
311101000,canagliflozin female,311101000,sglt2i/ID311101000
311102000,canagliflozin male,311102000,sglt2i/ID311102000
311100100,canagliflozin black,311100100,sglt2i/ID311100100
311100001,canagliflozin without-rdz,311100001,sglt2i/ID311100001
311100002,canagliflozin with-rdz,311100002,sglt2i/ID311100002
312100000,canagliflozin main ot2,312100000,sglt2i/ID312100000
312110000,canagliflozin ot2 younger-age,312110000,sglt2i/ID312110000
312120000,canagliflozin ot2 middle-age,312120000,sglt2i/ID312120000
312130000,canagliflozin ot2 older-age,312130000,sglt2i/ID312130000
312100010,canagliflozin ot2 low-cvr,312100010,sglt2i/ID312100010
312100020,canagliflozin ot2 higher-cvr,312100020,sglt2i/ID312100020
312101000,canagliflozin ot2 female,312101000,sglt2i/ID312101000
312102000,canagliflozin ot2 male,312102000,sglt2i/ID312102000
312100100,canagliflozin ot2 black,312100100,sglt2i/ID312100100
312100001,canagliflozin ot2 without-rdz,312100001,sglt2i/ID312100001
312100002,canagliflozin ot2 with-rdz,312100002,sglt2i/ID312100002
311200000,canagliflozin main no-met,311200000,sglt2i/ID311200000
311210000,canagliflozin no-met younger-age,311210000,sglt2i/ID311210000
311220000,canagliflozin no-met middle-age,311220000,sglt2i/ID311220000
311230000,canagliflozin no-met older-age,311230000,sglt2i/ID311230000
311200010,canagliflozin no-met low-cvr,311200010,sglt2i/ID311200010
311200020,canagliflozin no-met higher-cvr,311200020,sglt2i/ID311200020
311201000,canagliflozin no-met female,311201000,sglt2i/ID311201000
311202000,canagliflozin no-met male,311202000,sglt2i/ID311202000
311200100,canagliflozin no-met black,311200100,sglt2i/ID311200100
311200001,canagliflozin no-met without-rdz,311200001,sglt2i/ID311200001
311200002,canagliflozin no-met with-rdz,311200002,sglt2i/ID311200002
312200000,canagliflozin main ot2 no-met,312200000,sglt2i/ID312200000
312210000,canagliflozin ot2 no-met younger-age,312210000,sglt2i/ID312210000
312220000,canagliflozin ot2 no-met middle-age,312220000,sglt2i/ID312220000
312230000,canagliflozin ot2 no-met older-age,312230000,sglt2i/ID312230000
312200010,canagliflozin ot2 no-met low-cvr,312200010,sglt2i/ID312200010
312200020,canagliflozin ot2 no-met higher-cvr,312200020,sglt2i/ID312200020
312201000,canagliflozin ot2 no-met female,312201000,sglt2i/ID312201000
312202000,canagliflozin ot2 no-met male,312202000,sglt2i/ID312202000
312200100,canagliflozin ot2 no-met black,312200100,sglt2i/ID312200100
312200001,canagliflozin ot2 no-met without-rdz,312200001,sglt2i/ID312200001
312200002,canagliflozin ot2 no-met with-rdz,312200002,sglt2i/ID312200002
321100000,dapagliflozin main,321100000,sglt2i/ID321100000
321110000,dapagliflozin younger-age,321110000,sglt2i/ID321110000
321120000,dapagliflozin middle-age,321120000,sglt2i/ID321120000
321130000,dapagliflozin older-age,321130000,sglt2i/ID321130000
321100010,dapagliflozin low-cvr,321100010,sglt2i/ID321100010
321100020,dapagliflozin higher-cvr,321100020,sglt2i/ID321100020
321101000,dapagliflozin female,321101000,sglt2i/ID321101000
321102000,dapagliflozin male,321102000,sglt2i/ID321102000
321100100,dapagliflozin black,321100100,sglt2i/ID321100100
321100001,dapagliflozin without-rdz,321100001,sglt2i/ID321100001
321100002,dapagliflozin with-rdz,321100002,sglt2i/ID321100002
322100000,dapagliflozin main ot2,322100000,sglt2i/ID322100000
322110000,dapagliflozin ot2 younger-age,322110000,sglt2i/ID322110000
322120000,dapagliflozin ot2 middle-age,322120000,sglt2i/ID322120000
322130000,dapagliflozin ot2 older-age,322130000,sglt2i/ID322130000
322100010,dapagliflozin ot2 low-cvr,322100010,sglt2i/ID322100010
322100020,dapagliflozin ot2 higher-cvr,322100020,sglt2i/ID322100020
322101000,dapagliflozin ot2 female,322101000,sglt2i/ID322101000
322102000,dapagliflozin ot2 male,322102000,sglt2i/ID322102000
322100100,dapagliflozin ot2 black,322100100,sglt2i/ID322100100
322100001,dapagliflozin ot2 without-rdz,322100001,sglt2i/ID322100001
322100002,dapagliflozin ot2 with-rdz,322100002,sglt2i/ID322100002
321200000,dapagliflozin main no-met,321200000,sglt2i/ID321200000
321210000,dapagliflozin no-met younger-age,321210000,sglt2i/ID321210000
321220000,dapagliflozin no-met middle-age,321220000,sglt2i/ID321220000
321230000,dapagliflozin no-met older-age,321230000,sglt2i/ID321230000
321200010,dapagliflozin no-met low-cvr,321200010,sglt2i/ID321200010
321200020,dapagliflozin no-met higher-cvr,321200020,sglt2i/ID321200020
321201000,dapagliflozin no-met female,321201000,sglt2i/ID321201000
321202000,dapagliflozin no-met male,321202000,sglt2i/ID321202000
321200100,dapagliflozin no-met black,321200100,sglt2i/ID321200100
321200001,dapagliflozin no-met without-rdz,321200001,sglt2i/ID321200001
321200002,dapagliflozin no-met with-rdz,321200002,sglt2i/ID321200002
322200000,dapagliflozin main ot2 no-met,322200000,sglt2i/ID322200000
322210000,dapagliflozin ot2 no-met younger-age,322210000,sglt2i/ID322210000
322220000,dapagliflozin ot2 no-met middle-age,322220000,sglt2i/ID322220000
322230000,dapagliflozin ot2 no-met older-age,322230000,sglt2i/ID322230000
322200010,dapagliflozin ot2 no-met low-cvr,322200010,sglt2i/ID322200010
322200020,dapagliflozin ot2 no-met higher-cvr,322200020,sglt2i/ID322200020
322201000,dapagliflozin ot2 no-met female,322201000,sglt2i/ID322201000
322202000,dapagliflozin ot2 no-met male,322202000,sglt2i/ID322202000
322200100,dapagliflozin ot2 no-met black,322200100,sglt2i/ID322200100
322200001,dapagliflozin ot2 no-met without-rdz,322200001,sglt2i/ID322200001
322200002,dapagliflozin ot2 no-met with-rdz,322200002,sglt2i/ID322200002
331100000,empagliflozin main,331100000,sglt2i/ID331100000
331110000,empagliflozin younger-age,331110000,sglt2i/ID331110000
331120000,empagliflozin middle-age,331120000,sglt2i/ID331120000
331130000,empagliflozin older-age,331130000,sglt2i/ID331130000
331100010,empagliflozin low-cvr,331100010,sglt2i/ID331100010
331100020,empagliflozin higher-cvr,331100020,sglt2i/ID331100020
331101000,empagliflozin female,331101000,sglt2i/ID331101000
331102000,empagliflozin male,331102000,sglt2i/ID331102000
331100100,empagliflozin black,331100100,sglt2i/ID331100100
331100001,empagliflozin without-rdz,331100001,sglt2i/ID331100001
331100002,empagliflozin with-rdz,331100002,sglt2i/ID331100002
332100000,empagliflozin main ot2,332100000,sglt2i/ID332100000
332110000,empagliflozin ot2 younger-age,332110000,sglt2i/ID332110000
332120000,empagliflozin ot2 middle-age,332120000,sglt2i/ID332120000
332130000,empagliflozin ot2 older-age,332130000,sglt2i/ID332130000
332100010,empagliflozin ot2 low-cvr,332100010,sglt2i/ID332100010
332100020,empagliflozin ot2 higher-cvr,332100020,sglt2i/ID332100020
332101000,empagliflozin ot2 female,332101000,sglt2i/ID332101000
332102000,empagliflozin ot2 male,332102000,sglt2i/ID332102000
332100100,empagliflozin ot2 black,332100100,sglt2i/ID332100100
332100001,empagliflozin ot2 without-rdz,332100001,sglt2i/ID332100001
332100002,empagliflozin ot2 with-rdz,332100002,sglt2i/ID332100002
331200000,empagliflozin main no-met,331200000,sglt2i/ID331200000
331210000,empagliflozin no-met younger-age,331210000,sglt2i/ID331210000
331220000,empagliflozin no-met middle-age,331220000,sglt2i/ID331220000
331230000,empagliflozin no-met older-age,331230000,sglt2i/ID331230000
331200010,empagliflozin no-met low-cvr,331200010,sglt2i/ID331200010
331200020,empagliflozin no-met higher-cvr,331200020,sglt2i/ID331200020
331201000,empagliflozin no-met female,331201000,sglt2i/ID331201000
331202000,empagliflozin no-met male,331202000,sglt2i/ID331202000
331200100,empagliflozin no-met black,331200100,sglt2i/ID331200100
331200001,empagliflozin no-met without-rdz,331200001,sglt2i/ID331200001
331200002,empagliflozin no-met with-rdz,331200002,sglt2i/ID331200002
332200000,empagliflozin main ot2 no-met,332200000,sglt2i/ID332200000
332210000,empagliflozin ot2 no-met younger-age,332210000,sglt2i/ID332210000
332220000,empagliflozin ot2 no-met middle-age,332220000,sglt2i/ID332220000
332230000,empagliflozin ot2 no-met older-age,332230000,sglt2i/ID332230000
332200010,empagliflozin ot2 no-met low-cvr,332200010,sglt2i/ID332200010
332200020,empagliflozin ot2 no-met higher-cvr,332200020,sglt2i/ID332200020
332201000,empagliflozin ot2 no-met female,332201000,sglt2i/ID332201000
332202000,empagliflozin ot2 no-met male,332202000,sglt2i/ID332202000
332200100,empagliflozin ot2 no-met black,332200100,sglt2i/ID332200100
332200001,empagliflozin ot2 no-met without-rdz,332200001,sglt2i/ID332200001
332200002,empagliflozin ot2 no-met with-rdz,332200002,sglt2i/ID332200002
341100000,ertugliflozin main,341100000,sglt2i/ID341100000
341110000,ertugliflozin younger-age,341110000,sglt2i/ID341110000
341120000,ertugliflozin middle-age,341120000,sglt2i/ID341120000
341130000,ertugliflozin older-age,341130000,sglt2i/ID341130000
341100010,ertugliflozin low-cvr,341100010,sglt2i/ID341100010
341100020,ertugliflozin higher-cvr,341100020,sglt2i/ID341100020
341101000,ertugliflozin female,341101000,sglt2i/ID341101000
341102000,ertugliflozin male,341102000,sglt2i/ID341102000
341100100,ertugliflozin black,341100100,sglt2i/ID341100100
341100001,ertugliflozin without-rdz,341100001,sglt2i/ID341100001
341100002,ertugliflozin with-rdz,341100002,sglt2i/ID341100002
342100000,ertugliflozin main ot2,342100000,sglt2i/ID342100000
342110000,ertugliflozin ot2 younger-age,342110000,sglt2i/ID342110000
342120000,ertugliflozin ot2 middle-age,342120000,sglt2i/ID342120000
342130000,ertugliflozin ot2 older-age,342130000,sglt2i/ID342130000
342100010,ertugliflozin ot2 low-cvr,342100010,sglt2i/ID342100010
342100020,ertugliflozin ot2 higher-cvr,342100020,sglt2i/ID342100020
342101000,ertugliflozin ot2 female,342101000,sglt2i/ID342101000
342102000,ertugliflozin ot2 male,342102000,sglt2i/ID342102000
342100100,ertugliflozin ot2 black,342100100,sglt2i/ID342100100
342100001,ertugliflozin ot2 without-rdz,342100001,sglt2i/ID342100001
342100002,ertugliflozin ot2 with-rdz,342100002,sglt2i/ID342100002
341200000,ertugliflozin main no-met,341200000,sglt2i/ID341200000
341210000,ertugliflozin no-met younger-age,341210000,sglt2i/ID341210000
341220000,ertugliflozin no-met middle-age,341220000,sglt2i/ID341220000
341230000,ertugliflozin no-met older-age,341230000,sglt2i/ID341230000
341200010,ertugliflozin no-met low-cvr,341200010,sglt2i/ID341200010
341200020,ertugliflozin no-met higher-cvr,341200020,sglt2i/ID341200020
341201000,ertugliflozin no-met female,341201000,sglt2i/ID341201000
341202000,ertugliflozin no-met male,341202000,sglt2i/ID341202000
341200100,ertugliflozin no-met black,341200100,sglt2i/ID341200100
341200001,ertugliflozin no-met without-rdz,341200001,sglt2i/ID341200001
341200002,ertugliflozin no-met with-rdz,341200002,sglt2i/ID341200002
342200000,ertugliflozin main ot2 no-met,342200000,sglt2i/ID342200000
342210000,ertugliflozin ot2 no-met younger-age,342210000,sglt2i/ID342210000
342220000,ertugliflozin ot2 no-met middle-age,342220000,sglt2i/ID342220000
342230000,ertugliflozin ot2 no-met older-age,342230000,sglt2i/ID342230000
342200010,ertugliflozin ot2 no-met low-cvr,342200010,sglt2i/ID342200010
342200020,ertugliflozin ot2 no-met higher-cvr,342200020,sglt2i/ID342200020
342201000,ertugliflozin ot2 no-met female,342201000,sglt2i/ID342201000
342202000,ertugliflozin ot2 no-met male,342202000,sglt2i/ID342202000
342200100,ertugliflozin ot2 no-met black,342200100,sglt2i/ID342200100
342200001,ertugliflozin ot2 no-met without-rdz,342200001,sglt2i/ID342200001
342200002,ertugliflozin ot2 no-met with-rdz,342200002,sglt2i/ID342200002
411100000,chlorpropamide main,411100000,su/ID411100000
411110000,chlorpropamide younger-age,411110000,su/ID411110000
411120000,chlorpropamide middle-age,411120000,su/ID411120000
411130000,chlorpropamide older-age,411130000,su/ID411130000
411100010,chlorpropamide low-cvr,411100010,su/ID411100010
411100020,chlorpropamide higher-cvr,411100020,su/ID411100020
411101000,chlorpropamide female,411101000,su/ID411101000
411102000,chlorpropamide male,411102000,su/ID411102000
411100100,chlorpropamide black,411100100,su/ID411100100
411100001,chlorpropamide without-rdz,411100001,su/ID411100001
411100002,chlorpropamide with-rdz,411100002,su/ID411100002
412100000,chlorpropamide main ot2,412100000,su/ID412100000
412110000,chlorpropamide ot2 younger-age,412110000,su/ID412110000
412120000,chlorpropamide ot2 middle-age,412120000,su/ID412120000
412130000,chlorpropamide ot2 older-age,412130000,su/ID412130000
412100010,chlorpropamide ot2 low-cvr,412100010,su/ID412100010
412100020,chlorpropamide ot2 higher-cvr,412100020,su/ID412100020
412101000,chlorpropamide ot2 female,412101000,su/ID412101000
412102000,chlorpropamide ot2 male,412102000,su/ID412102000
412100100,chlorpropamide ot2 black,412100100,su/ID412100100
412100001,chlorpropamide ot2 without-rdz,412100001,su/ID412100001
412100002,chlorpropamide ot2 with-rdz,412100002,su/ID412100002
411200000,chlorpropamide main no-met,411200000,su/ID411200000
411210000,chlorpropamide no-met younger-age,411210000,su/ID411210000
411220000,chlorpropamide no-met middle-age,411220000,su/ID411220000
411230000,chlorpropamide no-met older-age,411230000,su/ID411230000
411200010,chlorpropamide no-met low-cvr,411200010,su/ID411200010
411200020,chlorpropamide no-met higher-cvr,411200020,su/ID411200020
411201000,chlorpropamide no-met female,411201000,su/ID411201000
411202000,chlorpropamide no-met male,411202000,su/ID411202000
411200100,chlorpropamide no-met black,411200100,su/ID411200100
411200001,chlorpropamide no-met without-rdz,411200001,su/ID411200001
411200002,chlorpropamide no-met with-rdz,411200002,su/ID411200002
412200000,chlorpropamide main ot2 no-met,412200000,su/ID412200000
412210000,chlorpropamide ot2 no-met younger-age,412210000,su/ID412210000
412220000,chlorpropamide ot2 no-met middle-age,412220000,su/ID412220000
412230000,chlorpropamide ot2 no-met older-age,412230000,su/ID412230000
412200010,chlorpropamide ot2 no-met low-cvr,412200010,su/ID412200010
412200020,chlorpropamide ot2 no-met higher-cvr,412200020,su/ID412200020
412201000,chlorpropamide ot2 no-met female,412201000,su/ID412201000
412202000,chlorpropamide ot2 no-met male,412202000,su/ID412202000
412200100,chlorpropamide ot2 no-met black,412200100,su/ID412200100
412200001,chlorpropamide ot2 no-met without-rdz,412200001,su/ID412200001
412200002,chlorpropamide ot2 no-met with-rdz,412200002,su/ID412200002
421100000,glimepiride main,421100000,su/ID421100000
421110000,glimepiride younger-age,421110000,su/ID421110000
421120000,glimepiride middle-age,421120000,su/ID421120000
421130000,glimepiride older-age,421130000,su/ID421130000
421100010,glimepiride low-cvr,421100010,su/ID421100010
421100020,glimepiride higher-cvr,421100020,su/ID421100020
421101000,glimepiride female,421101000,su/ID421101000
421102000,glimepiride male,421102000,su/ID421102000
421100100,glimepiride black,421100100,su/ID421100100
421100001,glimepiride without-rdz,421100001,su/ID421100001
421100002,glimepiride with-rdz,421100002,su/ID421100002
422100000,glimepiride main ot2,422100000,su/ID422100000
422110000,glimepiride ot2 younger-age,422110000,su/ID422110000
422120000,glimepiride ot2 middle-age,422120000,su/ID422120000
422130000,glimepiride ot2 older-age,422130000,su/ID422130000
422100010,glimepiride ot2 low-cvr,422100010,su/ID422100010
422100020,glimepiride ot2 higher-cvr,422100020,su/ID422100020
422101000,glimepiride ot2 female,422101000,su/ID422101000
422102000,glimepiride ot2 male,422102000,su/ID422102000
422100100,glimepiride ot2 black,422100100,su/ID422100100
422100001,glimepiride ot2 without-rdz,422100001,su/ID422100001
422100002,glimepiride ot2 with-rdz,422100002,su/ID422100002
421200000,glimepiride main no-met,421200000,su/ID421200000
421210000,glimepiride no-met younger-age,421210000,su/ID421210000
421220000,glimepiride no-met middle-age,421220000,su/ID421220000
421230000,glimepiride no-met older-age,421230000,su/ID421230000
421200010,glimepiride no-met low-cvr,421200010,su/ID421200010
421200020,glimepiride no-met higher-cvr,421200020,su/ID421200020
421201000,glimepiride no-met female,421201000,su/ID421201000
421202000,glimepiride no-met male,421202000,su/ID421202000
421200100,glimepiride no-met black,421200100,su/ID421200100
421200001,glimepiride no-met without-rdz,421200001,su/ID421200001
421200002,glimepiride no-met with-rdz,421200002,su/ID421200002
422200000,glimepiride main ot2 no-met,422200000,su/ID422200000
422210000,glimepiride ot2 no-met younger-age,422210000,su/ID422210000
422220000,glimepiride ot2 no-met middle-age,422220000,su/ID422220000
422230000,glimepiride ot2 no-met older-age,422230000,su/ID422230000
422200010,glimepiride ot2 no-met low-cvr,422200010,su/ID422200010
422200020,glimepiride ot2 no-met higher-cvr,422200020,su/ID422200020
422201000,glimepiride ot2 no-met female,422201000,su/ID422201000
422202000,glimepiride ot2 no-met male,422202000,su/ID422202000
422200100,glimepiride ot2 no-met black,422200100,su/ID422200100
422200001,glimepiride ot2 no-met without-rdz,422200001,su/ID422200001
422200002,glimepiride ot2 no-met with-rdz,422200002,su/ID422200002
431100000,glipizide main,431100000,su/ID431100000
431110000,glipizide younger-age,431110000,su/ID431110000
431120000,glipizide middle-age,431120000,su/ID431120000
431130000,glipizide older-age,431130000,su/ID431130000
431100010,glipizide low-cvr,431100010,su/ID431100010
431100020,glipizide higher-cvr,431100020,su/ID431100020
431101000,glipizide female,431101000,su/ID431101000
431102000,glipizide male,431102000,su/ID431102000
431100100,glipizide black,431100100,su/ID431100100
431100001,glipizide without-rdz,431100001,su/ID431100001
431100002,glipizide with-rdz,431100002,su/ID431100002
432100000,glipizide main ot2,432100000,su/ID432100000
432110000,glipizide ot2 younger-age,432110000,su/ID432110000
432120000,glipizide ot2 middle-age,432120000,su/ID432120000
432130000,glipizide ot2 older-age,432130000,su/ID432130000
432100010,glipizide ot2 low-cvr,432100010,su/ID432100010
432100020,glipizide ot2 higher-cvr,432100020,su/ID432100020
432101000,glipizide ot2 female,432101000,su/ID432101000
432102000,glipizide ot2 male,432102000,su/ID432102000
432100100,glipizide ot2 black,432100100,su/ID432100100
432100001,glipizide ot2 without-rdz,432100001,su/ID432100001
432100002,glipizide ot2 with-rdz,432100002,su/ID432100002
431200000,glipizide main no-met,431200000,su/ID431200000
431210000,glipizide no-met younger-age,431210000,su/ID431210000
431220000,glipizide no-met middle-age,431220000,su/ID431220000
431230000,glipizide no-met older-age,431230000,su/ID431230000
431200010,glipizide no-met low-cvr,431200010,su/ID431200010
431200020,glipizide no-met higher-cvr,431200020,su/ID431200020
431201000,glipizide no-met female,431201000,su/ID431201000
431202000,glipizide no-met male,431202000,su/ID431202000
431200100,glipizide no-met black,431200100,su/ID431200100
431200001,glipizide no-met without-rdz,431200001,su/ID431200001
431200002,glipizide no-met with-rdz,431200002,su/ID431200002
432200000,glipizide main ot2 no-met,432200000,su/ID432200000
432210000,glipizide ot2 no-met younger-age,432210000,su/ID432210000
432220000,glipizide ot2 no-met middle-age,432220000,su/ID432220000
432230000,glipizide ot2 no-met older-age,432230000,su/ID432230000
432200010,glipizide ot2 no-met low-cvr,432200010,su/ID432200010
432200020,glipizide ot2 no-met higher-cvr,432200020,su/ID432200020
432201000,glipizide ot2 no-met female,432201000,su/ID432201000
432202000,glipizide ot2 no-met male,432202000,su/ID432202000
432200100,glipizide ot2 no-met black,432200100,su/ID432200100
432200001,glipizide ot2 no-met without-rdz,432200001,su/ID432200001
432200002,glipizide ot2 no-met with-rdz,432200002,su/ID432200002
441100000,gliquidone main,441100000,su/ID441100000
441110000,gliquidone younger-age,441110000,su/ID441110000
441120000,gliquidone middle-age,441120000,su/ID441120000
441130000,gliquidone older-age,441130000,su/ID441130000
441100010,gliquidone low-cvr,441100010,su/ID441100010
441100020,gliquidone higher-cvr,441100020,su/ID441100020
441101000,gliquidone female,441101000,su/ID441101000
441102000,gliquidone male,441102000,su/ID441102000
441100100,gliquidone black,441100100,su/ID441100100
441100001,gliquidone without-rdz,441100001,su/ID441100001
441100002,gliquidone with-rdz,441100002,su/ID441100002
442100000,gliquidone main ot2,442100000,su/ID442100000
442110000,gliquidone ot2 younger-age,442110000,su/ID442110000
442120000,gliquidone ot2 middle-age,442120000,su/ID442120000
442130000,gliquidone ot2 older-age,442130000,su/ID442130000
442100010,gliquidone ot2 low-cvr,442100010,su/ID442100010
442100020,gliquidone ot2 higher-cvr,442100020,su/ID442100020
442101000,gliquidone ot2 female,442101000,su/ID442101000
442102000,gliquidone ot2 male,442102000,su/ID442102000
442100100,gliquidone ot2 black,442100100,su/ID442100100
442100001,gliquidone ot2 without-rdz,442100001,su/ID442100001
442100002,gliquidone ot2 with-rdz,442100002,su/ID442100002
441200000,gliquidone main no-met,441200000,su/ID441200000
441210000,gliquidone no-met younger-age,441210000,su/ID441210000
441220000,gliquidone no-met middle-age,441220000,su/ID441220000
441230000,gliquidone no-met older-age,441230000,su/ID441230000
441200010,gliquidone no-met low-cvr,441200010,su/ID441200010
441200020,gliquidone no-met higher-cvr,441200020,su/ID441200020
441201000,gliquidone no-met female,441201000,su/ID441201000
441202000,gliquidone no-met male,441202000,su/ID441202000
441200100,gliquidone no-met black,441200100,su/ID441200100
441200001,gliquidone no-met without-rdz,441200001,su/ID441200001
441200002,gliquidone no-met with-rdz,441200002,su/ID441200002
442200000,gliquidone main ot2 no-met,442200000,su/ID442200000
442210000,gliquidone ot2 no-met younger-age,442210000,su/ID442210000
442220000,gliquidone ot2 no-met middle-age,442220000,su/ID442220000
442230000,gliquidone ot2 no-met older-age,442230000,su/ID442230000
442200010,gliquidone ot2 no-met low-cvr,442200010,su/ID442200010
442200020,gliquidone ot2 no-met higher-cvr,442200020,su/ID442200020
442201000,gliquidone ot2 no-met female,442201000,su/ID442201000
442202000,gliquidone ot2 no-met male,442202000,su/ID442202000
442200100,gliquidone ot2 no-met black,442200100,su/ID442200100
442200001,gliquidone ot2 no-met without-rdz,442200001,su/ID442200001
442200002,gliquidone ot2 no-met with-rdz,442200002,su/ID442200002
451100000,glyburide main,451100000,su/ID451100000
451110000,glyburide younger-age,451110000,su/ID451110000
451120000,glyburide middle-age,451120000,su/ID451120000
451130000,glyburide older-age,451130000,su/ID451130000
451100010,glyburide low-cvr,451100010,su/ID451100010
451100020,glyburide higher-cvr,451100020,su/ID451100020
451101000,glyburide female,451101000,su/ID451101000
451102000,glyburide male,451102000,su/ID451102000
451100100,glyburide black,451100100,su/ID451100100
451100001,glyburide without-rdz,451100001,su/ID451100001
451100002,glyburide with-rdz,451100002,su/ID451100002
452100000,glyburide main ot2,452100000,su/ID452100000
452110000,glyburide ot2 younger-age,452110000,su/ID452110000
452120000,glyburide ot2 middle-age,452120000,su/ID452120000
452130000,glyburide ot2 older-age,452130000,su/ID452130000
452100010,glyburide ot2 low-cvr,452100010,su/ID452100010
452100020,glyburide ot2 higher-cvr,452100020,su/ID452100020
452101000,glyburide ot2 female,452101000,su/ID452101000
452102000,glyburide ot2 male,452102000,su/ID452102000
452100100,glyburide ot2 black,452100100,su/ID452100100
452100001,glyburide ot2 without-rdz,452100001,su/ID452100001
452100002,glyburide ot2 with-rdz,452100002,su/ID452100002
451200000,glyburide main no-met,451200000,su/ID451200000
451210000,glyburide no-met younger-age,451210000,su/ID451210000
451220000,glyburide no-met middle-age,451220000,su/ID451220000
451230000,glyburide no-met older-age,451230000,su/ID451230000
451200010,glyburide no-met low-cvr,451200010,su/ID451200010
451200020,glyburide no-met higher-cvr,451200020,su/ID451200020
