atlasId,atlasName,cohortId,name
442100100,gliquidone ot2 black,442100100,su/ID442100100
442100001,gliquidone ot2 without-rdz,442100001,su/ID442100001
442100002,gliquidone ot2 with-rdz,442100002,su/ID442100002
442200000,gliquidone main ot2 no-met,442200000,su/ID442200000
442210000,gliquidone ot2 no-met younger-age,442210000,su/ID442210000
442220000,gliquidone ot2 no-met middle-age,442220000,su/ID442220000
442230000,gliquidone ot2 no-met older-age,442230000,su/ID442230000
442200010,gliquidone ot2 no-met low-cvr,442200010,su/ID442200010
442200020,gliquidone ot2 no-met higher-cvr,442200020,su/ID442200020
442201000,gliquidone ot2 no-met female,442201000,su/ID442201000
442202000,gliquidone ot2 no-met male,442202000,su/ID442202000
442200100,gliquidone ot2 no-met black,442200100,su/ID442200100
442200001,gliquidone ot2 no-met without-rdz,442200001,su/ID442200001
442200002,gliquidone ot2 no-met with-rdz,442200002,su/ID442200002
452100000,glyburide main ot2,452100000,su/ID452100000
452110000,glyburide ot2 younger-age,452110000,su/ID452110000
452120000,glyburide ot2 middle-age,452120000,su/ID452120000
452130000,glyburide ot2 older-age,452130000,su/ID452130000
452100010,glyburide ot2 low-cvr,452100010,su/ID452100010
452100020,glyburide ot2 higher-cvr,452100020,su/ID452100020
452101000,glyburide ot2 female,452101000,su/ID452101000
452102000,glyburide ot2 male,452102000,su/ID452102000
452100100,glyburide ot2 black,452100100,su/ID452100100
452100001,glyburide ot2 without-rdz,452100001,su/ID452100001
452100002,glyburide ot2 with-rdz,452100002,su/ID452100002
452200000,glyburide main ot2 no-met,452200000,su/ID452200000
452210000,glyburide ot2 no-met younger-age,452210000,su/ID452210000
452220000,glyburide ot2 no-met middle-age,452220000,su/ID452220000
452230000,glyburide ot2 no-met older-age,452230000,su/ID452230000
452200010,glyburide ot2 no-met low-cvr,452200010,su/ID452200010
452200020,glyburide ot2 no-met higher-cvr,452200020,su/ID452200020
452201000,glyburide ot2 no-met female,452201000,su/ID452201000
452202000,glyburide ot2 no-met male,452202000,su/ID452202000
452200100,glyburide ot2 no-met black,452200100,su/ID452200100
452200001,glyburide ot2 no-met without-rdz,452200001,su/ID452200001
452200002,glyburide ot2 no-met with-rdz,452200002,su/ID452200002
462100000,tolazamide main ot2,462100000,su/ID462100000
462110000,tolazamide ot2 younger-age,462110000,su/ID462110000
462120000,tolazamide ot2 middle-age,462120000,su/ID462120000
462130000,tolazamide ot2 older-age,462130000,su/ID462130000
462100010,tolazamide ot2 low-cvr,462100010,su/ID462100010
462100020,tolazamide ot2 higher-cvr,462100020,su/ID462100020
462101000,tolazamide ot2 female,462101000,su/ID462101000
462102000,tolazamide ot2 male,462102000,su/ID462102000
462100100,tolazamide ot2 black,462100100,su/ID462100100
462100001,tolazamide ot2 without-rdz,462100001,su/ID462100001
462100002,tolazamide ot2 with-rdz,462100002,su/ID462100002
462200000,tolazamide main ot2 no-met,462200000,su/ID462200000
462210000,tolazamide ot2 no-met younger-age,462210000,su/ID462210000
462220000,tolazamide ot2 no-met middle-age,462220000,su/ID462220000
462230000,tolazamide ot2 no-met older-age,462230000,su/ID462230000
462200010,tolazamide ot2 no-met low-cvr,462200010,su/ID462200010
462200020,tolazamide ot2 no-met higher-cvr,462200020,su/ID462200020
462201000,tolazamide ot2 no-met female,462201000,su/ID462201000
462202000,tolazamide ot2 no-met male,462202000,su/ID462202000
462200100,tolazamide ot2 no-met black,462200100,su/ID462200100
462200001,tolazamide ot2 no-met without-rdz,462200001,su/ID462200001
462200002,tolazamide ot2 no-met with-rdz,462200002,su/ID462200002
472100000,tolbutamide main ot2,472100000,su/ID472100000
472110000,tolbutamide ot2 younger-age,472110000,su/ID472110000
472120000,tolbutamide ot2 middle-age,472120000,su/ID472120000
472130000,tolbutamide ot2 older-age,472130000,su/ID472130000
472100010,tolbutamide ot2 low-cvr,472100010,su/ID472100010
472100020,tolbutamide ot2 higher-cvr,472100020,su/ID472100020
472101000,tolbutamide ot2 female,472101000,su/ID472101000
472102000,tolbutamide ot2 male,472102000,su/ID472102000
472100100,tolbutamide ot2 black,472100100,su/ID472100100
472100001,tolbutamide ot2 without-rdz,472100001,su/ID472100001
472100002,tolbutamide ot2 with-rdz,472100002,su/ID472100002
472200000,tolbutamide main ot2 no-met,472200000,su/ID472200000
472210000,tolbutamide ot2 no-met younger-age,472210000,su/ID472210000
472220000,tolbutamide ot2 no-met middle-age,472220000,su/ID472220000
472230000,tolbutamide ot2 no-met older-age,472230000,su/ID472230000
472200010,tolbutamide ot2 no-met low-cvr,472200010,su/ID472200010
472200020,tolbutamide ot2 no-met higher-cvr,472200020,su/ID472200020
472201000,tolbutamide ot2 no-met female,472201000,su/ID472201000
472202000,tolbutamide ot2 no-met male,472202000,su/ID472202000
472200100,tolbutamide ot2 no-met black,472200100,su/ID472200100
472200001,tolbutamide ot2 no-met without-rdz,472200001,su/ID472200001
472200002,tolbutamide ot2 no-met with-rdz,472200002,su/ID472200002
