targetId,comparatorId,outcomeIds,excludedCovariateConceptIds,targetName,comparatorName
142100020,312100020,-1,NA,sitagliptin ot2 higher-cvr,canagliflozin ot2 higher-cvr
142101000,312101000,-1,NA,sitagliptin ot2 female,canagliflozin ot2 female
142102000,312102000,-1,NA,sitagliptin ot2 male,canagliflozin ot2 male
142100100,312100100,-1,NA,sitagliptin ot2 black,canagliflozin ot2 black
142100001,312100001,-1,NA,sitagliptin ot2 without-rdz,canagliflozin ot2 without-rdz
142100002,312100002,-1,NA,sitagliptin ot2 with-rdz,canagliflozin ot2 with-rdz
141200000,311200000,-1,NA,sitagliptin main no-met,canagliflozin main no-met
141210000,311210000,-1,NA,sitagliptin no-met younger-age,canagliflozin no-met younger-age
141220000,311220000,-1,NA,sitagliptin no-met middle-age,canagliflozin no-met middle-age
141230000,311230000,-1,NA,sitagliptin no-met older-age,canagliflozin no-met older-age
141200010,311200010,-1,NA,sitagliptin no-met low-cvr,canagliflozin no-met low-cvr
141200020,311200020,-1,NA,sitagliptin no-met higher-cvr,canagliflozin no-met higher-cvr
141201000,311201000,-1,NA,sitagliptin no-met female,canagliflozin no-met female
141202000,311202000,-1,NA,sitagliptin no-met male,canagliflozin no-met male
141200100,311200100,-1,NA,sitagliptin no-met black,canagliflozin no-met black
141200001,311200001,-1,NA,sitagliptin no-met without-rdz,canagliflozin no-met without-rdz
141200002,311200002,-1,NA,sitagliptin no-met with-rdz,canagliflozin no-met with-rdz
142200000,312200000,-1,NA,sitagliptin main ot2 no-met,canagliflozin main ot2 no-met
142210000,312210000,-1,NA,sitagliptin ot2 no-met younger-age,canagliflozin ot2 no-met younger-age
142220000,312220000,-1,NA,sitagliptin ot2 no-met middle-age,canagliflozin ot2 no-met middle-age
142230000,312230000,-1,NA,sitagliptin ot2 no-met older-age,canagliflozin ot2 no-met older-age
142200010,312200010,-1,NA,sitagliptin ot2 no-met low-cvr,canagliflozin ot2 no-met low-cvr
142200020,312200020,-1,NA,sitagliptin ot2 no-met higher-cvr,canagliflozin ot2 no-met higher-cvr
142201000,312201000,-1,NA,sitagliptin ot2 no-met female,canagliflozin ot2 no-met female
142202000,312202000,-1,NA,sitagliptin ot2 no-met male,canagliflozin ot2 no-met male
142200100,312200100,-1,NA,sitagliptin ot2 no-met black,canagliflozin ot2 no-met black
142200001,312200001,-1,NA,sitagliptin ot2 no-met without-rdz,canagliflozin ot2 no-met without-rdz
142200002,312200002,-1,NA,sitagliptin ot2 no-met with-rdz,canagliflozin ot2 no-met with-rdz
141100000,321100000,-1,NA,sitagliptin main,dapagliflozin main
141110000,321110000,-1,NA,sitagliptin younger-age,dapagliflozin younger-age
141120000,321120000,-1,NA,sitagliptin middle-age,dapagliflozin middle-age
141130000,321130000,-1,NA,sitagliptin older-age,dapagliflozin older-age
141100010,321100010,-1,NA,sitagliptin low-cvr,dapagliflozin low-cvr
141100020,321100020,-1,NA,sitagliptin higher-cvr,dapagliflozin higher-cvr
141101000,321101000,-1,NA,sitagliptin female,dapagliflozin female
141102000,321102000,-1,NA,sitagliptin male,dapagliflozin male
141100100,321100100,-1,NA,sitagliptin black,dapagliflozin black
141100001,321100001,-1,NA,sitagliptin without-rdz,dapagliflozin without-rdz
141100002,321100002,-1,NA,sitagliptin with-rdz,dapagliflozin with-rdz
142100000,322100000,-1,NA,sitagliptin main ot2,dapagliflozin main ot2
142110000,322110000,-1,NA,sitagliptin ot2 younger-age,dapagliflozin ot2 younger-age
142120000,322120000,-1,NA,sitagliptin ot2 middle-age,dapagliflozin ot2 middle-age
142130000,322130000,-1,NA,sitagliptin ot2 older-age,dapagliflozin ot2 older-age
142100010,322100010,-1,NA,sitagliptin ot2 low-cvr,dapagliflozin ot2 low-cvr
142100020,322100020,-1,NA,sitagliptin ot2 higher-cvr,dapagliflozin ot2 higher-cvr
142101000,322101000,-1,NA,sitagliptin ot2 female,dapagliflozin ot2 female
142102000,322102000,-1,NA,sitagliptin ot2 male,dapagliflozin ot2 male
142100100,322100100,-1,NA,sitagliptin ot2 black,dapagliflozin ot2 black
142100001,322100001,-1,NA,sitagliptin ot2 without-rdz,dapagliflozin ot2 without-rdz
142100002,322100002,-1,NA,sitagliptin ot2 with-rdz,dapagliflozin ot2 with-rdz
141200000,321200000,-1,NA,sitagliptin main no-met,dapagliflozin main no-met
141210000,321210000,-1,NA,sitagliptin no-met younger-age,dapagliflozin no-met younger-age
141220000,321220000,-1,NA,sitagliptin no-met middle-age,dapagliflozin no-met middle-age
141230000,321230000,-1,NA,sitagliptin no-met older-age,dapagliflozin no-met older-age
141200010,321200010,-1,NA,sitagliptin no-met low-cvr,dapagliflozin no-met low-cvr
141200020,321200020,-1,NA,sitagliptin no-met higher-cvr,dapagliflozin no-met higher-cvr
141201000,321201000,-1,NA,sitagliptin no-met female,dapagliflozin no-met female
141202000,321202000,-1,NA,sitagliptin no-met male,dapagliflozin no-met male
141200100,321200100,-1,NA,sitagliptin no-met black,dapagliflozin no-met black
141200001,321200001,-1,NA,sitagliptin no-met without-rdz,dapagliflozin no-met without-rdz
141200002,321200002,-1,NA,sitagliptin no-met with-rdz,dapagliflozin no-met with-rdz
142200000,322200000,-1,NA,sitagliptin main ot2 no-met,dapagliflozin main ot2 no-met
142210000,322210000,-1,NA,sitagliptin ot2 no-met younger-age,dapagliflozin ot2 no-met younger-age
142220000,322220000,-1,NA,sitagliptin ot2 no-met middle-age,dapagliflozin ot2 no-met middle-age
142230000,322230000,-1,NA,sitagliptin ot2 no-met older-age,dapagliflozin ot2 no-met older-age
142200010,322200010,-1,NA,sitagliptin ot2 no-met low-cvr,dapagliflozin ot2 no-met low-cvr
142200020,322200020,-1,NA,sitagliptin ot2 no-met higher-cvr,dapagliflozin ot2 no-met higher-cvr
142201000,322201000,-1,NA,sitagliptin ot2 no-met female,dapagliflozin ot2 no-met female
142202000,322202000,-1,NA,sitagliptin ot2 no-met male,dapagliflozin ot2 no-met male
142200100,322200100,-1,NA,sitagliptin ot2 no-met black,dapagliflozin ot2 no-met black
142200001,322200001,-1,NA,sitagliptin ot2 no-met without-rdz,dapagliflozin ot2 no-met without-rdz
142200002,322200002,-1,NA,sitagliptin ot2 no-met with-rdz,dapagliflozin ot2 no-met with-rdz
141100000,331100000,-1,NA,sitagliptin main,empagliflozin main
141110000,331110000,-1,NA,sitagliptin younger-age,empagliflozin younger-age
141120000,331120000,-1,NA,sitagliptin middle-age,empagliflozin middle-age
141130000,331130000,-1,NA,sitagliptin older-age,empagliflozin older-age
141100010,331100010,-1,NA,sitagliptin low-cvr,empagliflozin low-cvr
141100020,331100020,-1,NA,sitagliptin higher-cvr,empagliflozin higher-cvr
141101000,331101000,-1,NA,sitagliptin female,empagliflozin female
141102000,331102000,-1,NA,sitagliptin male,empagliflozin male
141100100,331100100,-1,NA,sitagliptin black,empagliflozin black
141100001,331100001,-1,NA,sitagliptin without-rdz,empagliflozin without-rdz
141100002,331100002,-1,NA,sitagliptin with-rdz,empagliflozin with-rdz
142100000,332100000,-1,NA,sitagliptin main ot2,empagliflozin main ot2
142110000,332110000,-1,NA,sitagliptin ot2 younger-age,empagliflozin ot2 younger-age
142120000,332120000,-1,NA,sitagliptin ot2 middle-age,empagliflozin ot2 middle-age
142130000,332130000,-1,NA,sitagliptin ot2 older-age,empagliflozin ot2 older-age
142100010,332100010,-1,NA,sitagliptin ot2 low-cvr,empagliflozin ot2 low-cvr
142100020,332100020,-1,NA,sitagliptin ot2 higher-cvr,empagliflozin ot2 higher-cvr
142101000,332101000,-1,NA,sitagliptin ot2 female,empagliflozin ot2 female
142102000,332102000,-1,NA,sitagliptin ot2 male,empagliflozin ot2 male
142100100,332100100,-1,NA,sitagliptin ot2 black,empagliflozin ot2 black
142100001,332100001,-1,NA,sitagliptin ot2 without-rdz,empagliflozin ot2 without-rdz
142100002,332100002,-1,NA,sitagliptin ot2 with-rdz,empagliflozin ot2 with-rdz
141200000,331200000,-1,NA,sitagliptin main no-met,empagliflozin main no-met
141210000,331210000,-1,NA,sitagliptin no-met younger-age,empagliflozin no-met younger-age
141220000,331220000,-1,NA,sitagliptin no-met middle-age,empagliflozin no-met middle-age
141230000,331230000,-1,NA,sitagliptin no-met older-age,empagliflozin no-met older-age
141200010,331200010,-1,NA,sitagliptin no-met low-cvr,empagliflozin no-met low-cvr
141200020,331200020,-1,NA,sitagliptin no-met higher-cvr,empagliflozin no-met higher-cvr
141201000,331201000,-1,NA,sitagliptin no-met female,empagliflozin no-met female
141202000,331202000,-1,NA,sitagliptin no-met male,empagliflozin no-met male
141200100,331200100,-1,NA,sitagliptin no-met black,empagliflozin no-met black
141200001,331200001,-1,NA,sitagliptin no-met without-rdz,empagliflozin no-met without-rdz
141200002,331200002,-1,NA,sitagliptin no-met with-rdz,empagliflozin no-met with-rdz
142200000,332200000,-1,NA,sitagliptin main ot2 no-met,empagliflozin main ot2 no-met
142210000,332210000,-1,NA,sitagliptin ot2 no-met younger-age,empagliflozin ot2 no-met younger-age
142220000,332220000,-1,NA,sitagliptin ot2 no-met middle-age,empagliflozin ot2 no-met middle-age
142230000,332230000,-1,NA,sitagliptin ot2 no-met older-age,empagliflozin ot2 no-met older-age
142200010,332200010,-1,NA,sitagliptin ot2 no-met low-cvr,empagliflozin ot2 no-met low-cvr
142200020,332200020,-1,NA,sitagliptin ot2 no-met higher-cvr,empagliflozin ot2 no-met higher-cvr
142201000,332201000,-1,NA,sitagliptin ot2 no-met female,empagliflozin ot2 no-met female
142202000,332202000,-1,NA,sitagliptin ot2 no-met male,empagliflozin ot2 no-met male
142200100,332200100,-1,NA,sitagliptin ot2 no-met black,empagliflozin ot2 no-met black
142200001,332200001,-1,NA,sitagliptin ot2 no-met without-rdz,empagliflozin ot2 no-met without-rdz
142200002,332200002,-1,NA,sitagliptin ot2 no-met with-rdz,empagliflozin ot2 no-met with-rdz
141100000,341100000,-1,NA,sitagliptin main,ertugliflozin main
141110000,341110000,-1,NA,sitagliptin younger-age,ertugliflozin younger-age
141120000,341120000,-1,NA,sitagliptin middle-age,ertugliflozin middle-age
141130000,341130000,-1,NA,sitagliptin older-age,ertugliflozin older-age
141100010,341100010,-1,NA,sitagliptin low-cvr,ertugliflozin low-cvr
141100020,341100020,-1,NA,sitagliptin higher-cvr,ertugliflozin higher-cvr
141101000,341101000,-1,NA,sitagliptin female,ertugliflozin female
141102000,341102000,-1,NA,sitagliptin male,ertugliflozin male
141100100,341100100,-1,NA,sitagliptin black,ertugliflozin black
141100001,341100001,-1,NA,sitagliptin without-rdz,ertugliflozin without-rdz
141100002,341100002,-1,NA,sitagliptin with-rdz,ertugliflozin with-rdz
142100000,342100000,-1,NA,sitagliptin main ot2,ertugliflozin main ot2
142110000,342110000,-1,NA,sitagliptin ot2 younger-age,ertugliflozin ot2 younger-age
142120000,342120000,-1,NA,sitagliptin ot2 middle-age,ertugliflozin ot2 middle-age
142130000,342130000,-1,NA,sitagliptin ot2 older-age,ertugliflozin ot2 older-age
142100010,342100010,-1,NA,sitagliptin ot2 low-cvr,ertugliflozin ot2 low-cvr
142100020,342100020,-1,NA,sitagliptin ot2 higher-cvr,ertugliflozin ot2 higher-cvr
142101000,342101000,-1,NA,sitagliptin ot2 female,ertugliflozin ot2 female
142102000,342102000,-1,NA,sitagliptin ot2 male,ertugliflozin ot2 male
142100100,342100100,-1,NA,sitagliptin ot2 black,ertugliflozin ot2 black
142100001,342100001,-1,NA,sitagliptin ot2 without-rdz,ertugliflozin ot2 without-rdz
142100002,342100002,-1,NA,sitagliptin ot2 with-rdz,ertugliflozin ot2 with-rdz
141200000,341200000,-1,NA,sitagliptin main no-met,ertugliflozin main no-met
141210000,341210000,-1,NA,sitagliptin no-met younger-age,ertugliflozin no-met younger-age
141220000,341220000,-1,NA,sitagliptin no-met middle-age,ertugliflozin no-met middle-age
141230000,341230000,-1,NA,sitagliptin no-met older-age,ertugliflozin no-met older-age
141200010,341200010,-1,NA,sitagliptin no-met low-cvr,ertugliflozin no-met low-cvr
141200020,341200020,-1,NA,sitagliptin no-met higher-cvr,ertugliflozin no-met higher-cvr
141201000,341201000,-1,NA,sitagliptin no-met female,ertugliflozin no-met female
141202000,341202000,-1,NA,sitagliptin no-met male,ertugliflozin no-met male
141200100,341200100,-1,NA,sitagliptin no-met black,ertugliflozin no-met black
141200001,341200001,-1,NA,sitagliptin no-met without-rdz,ertugliflozin no-met without-rdz
141200002,341200002,-1,NA,sitagliptin no-met with-rdz,ertugliflozin no-met with-rdz
142200000,342200000,-1,NA,sitagliptin main ot2 no-met,ertugliflozin main ot2 no-met
142210000,342210000,-1,NA,sitagliptin ot2 no-met younger-age,ertugliflozin ot2 no-met younger-age
142220000,342220000,-1,NA,sitagliptin ot2 no-met middle-age,ertugliflozin ot2 no-met middle-age
142230000,342230000,-1,NA,sitagliptin ot2 no-met older-age,ertugliflozin ot2 no-met older-age
142200010,342200010,-1,NA,sitagliptin ot2 no-met low-cvr,ertugliflozin ot2 no-met low-cvr
142200020,342200020,-1,NA,sitagliptin ot2 no-met higher-cvr,ertugliflozin ot2 no-met higher-cvr
142201000,342201000,-1,NA,sitagliptin ot2 no-met female,ertugliflozin ot2 no-met female
142202000,342202000,-1,NA,sitagliptin ot2 no-met male,ertugliflozin ot2 no-met male
142200100,342200100,-1,NA,sitagliptin ot2 no-met black,ertugliflozin ot2 no-met black
142200001,342200001,-1,NA,sitagliptin ot2 no-met without-rdz,ertugliflozin ot2 no-met without-rdz
142200002,342200002,-1,NA,sitagliptin ot2 no-met with-rdz,ertugliflozin ot2 no-met with-rdz
141100000,411100000,-1,NA,sitagliptin main,chlorpropamide main
141110000,411110000,-1,NA,sitagliptin younger-age,chlorpropamide younger-age
141120000,411120000,-1,NA,sitagliptin middle-age,chlorpropamide middle-age
141130000,411130000,-1,NA,sitagliptin older-age,chlorpropamide older-age
141100010,411100010,-1,NA,sitagliptin low-cvr,chlorpropamide low-cvr
141100020,411100020,-1,NA,sitagliptin higher-cvr,chlorpropamide higher-cvr
141101000,411101000,-1,NA,sitagliptin female,chlorpropamide female
141102000,411102000,-1,NA,sitagliptin male,chlorpropamide male
141100100,411100100,-1,NA,sitagliptin black,chlorpropamide black
141100001,411100001,-1,NA,sitagliptin without-rdz,chlorpropamide without-rdz
141100002,411100002,-1,NA,sitagliptin with-rdz,chlorpropamide with-rdz
142100000,412100000,-1,NA,sitagliptin main ot2,chlorpropamide main ot2
142110000,412110000,-1,NA,sitagliptin ot2 younger-age,chlorpropamide ot2 younger-age
142120000,412120000,-1,NA,sitagliptin ot2 middle-age,chlorpropamide ot2 middle-age
142130000,412130000,-1,NA,sitagliptin ot2 older-age,chlorpropamide ot2 older-age
142100010,412100010,-1,NA,sitagliptin ot2 low-cvr,chlorpropamide ot2 low-cvr
142100020,412100020,-1,NA,sitagliptin ot2 higher-cvr,chlorpropamide ot2 higher-cvr
142101000,412101000,-1,NA,sitagliptin ot2 female,chlorpropamide ot2 female
142102000,412102000,-1,NA,sitagliptin ot2 male,chlorpropamide ot2 male
142100100,412100100,-1,NA,sitagliptin ot2 black,chlorpropamide ot2 black
142100001,412100001,-1,NA,sitagliptin ot2 without-rdz,chlorpropamide ot2 without-rdz
142100002,412100002,-1,NA,sitagliptin ot2 with-rdz,chlorpropamide ot2 with-rdz
141200000,411200000,-1,NA,sitagliptin main no-met,chlorpropamide main no-met
141210000,411210000,-1,NA,sitagliptin no-met younger-age,chlorpropamide no-met younger-age
141220000,411220000,-1,NA,sitagliptin no-met middle-age,chlorpropamide no-met middle-age
141230000,411230000,-1,NA,sitagliptin no-met older-age,chlorpropamide no-met older-age
141200010,411200010,-1,NA,sitagliptin no-met low-cvr,chlorpropamide no-met low-cvr
141200020,411200020,-1,NA,sitagliptin no-met higher-cvr,chlorpropamide no-met higher-cvr
141201000,411201000,-1,NA,sitagliptin no-met female,chlorpropamide no-met female
141202000,411202000,-1,NA,sitagliptin no-met male,chlorpropamide no-met male
141200100,411200100,-1,NA,sitagliptin no-met black,chlorpropamide no-met black
141200001,411200001,-1,NA,sitagliptin no-met without-rdz,chlorpropamide no-met without-rdz
141200002,411200002,-1,NA,sitagliptin no-met with-rdz,chlorpropamide no-met with-rdz
142200000,412200000,-1,NA,sitagliptin main ot2 no-met,chlorpropamide main ot2 no-met
142210000,412210000,-1,NA,sitagliptin ot2 no-met younger-age,chlorpropamide ot2 no-met younger-age
142220000,412220000,-1,NA,sitagliptin ot2 no-met middle-age,chlorpropamide ot2 no-met middle-age
142230000,412230000,-1,NA,sitagliptin ot2 no-met older-age,chlorpropamide ot2 no-met older-age
142200010,412200010,-1,NA,sitagliptin ot2 no-met low-cvr,chlorpropamide ot2 no-met low-cvr
142200020,412200020,-1,NA,sitagliptin ot2 no-met higher-cvr,chlorpropamide ot2 no-met higher-cvr
142201000,412201000,-1,NA,sitagliptin ot2 no-met female,chlorpropamide ot2 no-met female
142202000,412202000,-1,NA,sitagliptin ot2 no-met male,chlorpropamide ot2 no-met male
142200100,412200100,-1,NA,sitagliptin ot2 no-met black,chlorpropamide ot2 no-met black
142200001,412200001,-1,NA,sitagliptin ot2 no-met without-rdz,chlorpropamide ot2 no-met without-rdz
142200002,412200002,-1,NA,sitagliptin ot2 no-met with-rdz,chlorpropamide ot2 no-met with-rdz
141100000,421100000,-1,NA,sitagliptin main,glimepiride main
141110000,421110000,-1,NA,sitagliptin younger-age,glimepiride younger-age
141120000,421120000,-1,NA,sitagliptin middle-age,glimepiride middle-age
141130000,421130000,-1,NA,sitagliptin older-age,glimepiride older-age
141100010,421100010,-1,NA,sitagliptin low-cvr,glimepiride low-cvr
141100020,421100020,-1,NA,sitagliptin higher-cvr,glimepiride higher-cvr
141101000,421101000,-1,NA,sitagliptin female,glimepiride female
141102000,421102000,-1,NA,sitagliptin male,glimepiride male
141100100,421100100,-1,NA,sitagliptin black,glimepiride black
141100001,421100001,-1,NA,sitagliptin without-rdz,glimepiride without-rdz
141100002,421100002,-1,NA,sitagliptin with-rdz,glimepiride with-rdz
142100000,422100000,-1,NA,sitagliptin main ot2,glimepiride main ot2
142110000,422110000,-1,NA,sitagliptin ot2 younger-age,glimepiride ot2 younger-age
142120000,422120000,-1,NA,sitagliptin ot2 middle-age,glimepiride ot2 middle-age
142130000,422130000,-1,NA,sitagliptin ot2 older-age,glimepiride ot2 older-age
142100010,422100010,-1,NA,sitagliptin ot2 low-cvr,glimepiride ot2 low-cvr
142100020,422100020,-1,NA,sitagliptin ot2 higher-cvr,glimepiride ot2 higher-cvr
142101000,422101000,-1,NA,sitagliptin ot2 female,glimepiride ot2 female
142102000,422102000,-1,NA,sitagliptin ot2 male,glimepiride ot2 male
142100100,422100100,-1,NA,sitagliptin ot2 black,glimepiride ot2 black
142100001,422100001,-1,NA,sitagliptin ot2 without-rdz,glimepiride ot2 without-rdz
142100002,422100002,-1,NA,sitagliptin ot2 with-rdz,glimepiride ot2 with-rdz
141200000,421200000,-1,NA,sitagliptin main no-met,glimepiride main no-met
141210000,421210000,-1,NA,sitagliptin no-met younger-age,glimepiride no-met younger-age
141220000,421220000,-1,NA,sitagliptin no-met middle-age,glimepiride no-met middle-age
141230000,421230000,-1,NA,sitagliptin no-met older-age,glimepiride no-met older-age
141200010,421200010,-1,NA,sitagliptin no-met low-cvr,glimepiride no-met low-cvr
141200020,421200020,-1,NA,sitagliptin no-met higher-cvr,glimepiride no-met higher-cvr
141201000,421201000,-1,NA,sitagliptin no-met female,glimepiride no-met female
141202000,421202000,-1,NA,sitagliptin no-met male,glimepiride no-met male
141200100,421200100,-1,NA,sitagliptin no-met black,glimepiride no-met black
141200001,421200001,-1,NA,sitagliptin no-met without-rdz,glimepiride no-met without-rdz
141200002,421200002,-1,NA,sitagliptin no-met with-rdz,glimepiride no-met with-rdz
142200000,422200000,-1,NA,sitagliptin main ot2 no-met,glimepiride main ot2 no-met
142210000,422210000,-1,NA,sitagliptin ot2 no-met younger-age,glimepiride ot2 no-met younger-age
142220000,422220000,-1,NA,sitagliptin ot2 no-met middle-age,glimepiride ot2 no-met middle-age
142230000,422230000,-1,NA,sitagliptin ot2 no-met older-age,glimepiride ot2 no-met older-age
142200010,422200010,-1,NA,sitagliptin ot2 no-met low-cvr,glimepiride ot2 no-met low-cvr
142200020,422200020,-1,NA,sitagliptin ot2 no-met higher-cvr,glimepiride ot2 no-met higher-cvr
142201000,422201000,-1,NA,sitagliptin ot2 no-met female,glimepiride ot2 no-met female
142202000,422202000,-1,NA,sitagliptin ot2 no-met male,glimepiride ot2 no-met male
142200100,422200100,-1,NA,sitagliptin ot2 no-met black,glimepiride ot2 no-met black
142200001,422200001,-1,NA,sitagliptin ot2 no-met without-rdz,glimepiride ot2 no-met without-rdz
142200002,422200002,-1,NA,sitagliptin ot2 no-met with-rdz,glimepiride ot2 no-met with-rdz
141100000,431100000,-1,NA,sitagliptin main,glipizide main
141110000,431110000,-1,NA,sitagliptin younger-age,glipizide younger-age
141120000,431120000,-1,NA,sitagliptin middle-age,glipizide middle-age
141130000,431130000,-1,NA,sitagliptin older-age,glipizide older-age
141100010,431100010,-1,NA,sitagliptin low-cvr,glipizide low-cvr
141100020,431100020,-1,NA,sitagliptin higher-cvr,glipizide higher-cvr
141101000,431101000,-1,NA,sitagliptin female,glipizide female
141102000,431102000,-1,NA,sitagliptin male,glipizide male
141100100,431100100,-1,NA,sitagliptin black,glipizide black
141100001,431100001,-1,NA,sitagliptin without-rdz,glipizide without-rdz
141100002,431100002,-1,NA,sitagliptin with-rdz,glipizide with-rdz
142100000,432100000,-1,NA,sitagliptin main ot2,glipizide main ot2
142110000,432110000,-1,NA,sitagliptin ot2 younger-age,glipizide ot2 younger-age
142120000,432120000,-1,NA,sitagliptin ot2 middle-age,glipizide ot2 middle-age
142130000,432130000,-1,NA,sitagliptin ot2 older-age,glipizide ot2 older-age
142100010,432100010,-1,NA,sitagliptin ot2 low-cvr,glipizide ot2 low-cvr
142100020,432100020,-1,NA,sitagliptin ot2 higher-cvr,glipizide ot2 higher-cvr
142101000,432101000,-1,NA,sitagliptin ot2 female,glipizide ot2 female
142102000,432102000,-1,NA,sitagliptin ot2 male,glipizide ot2 male
142100100,432100100,-1,NA,sitagliptin ot2 black,glipizide ot2 black
142100001,432100001,-1,NA,sitagliptin ot2 without-rdz,glipizide ot2 without-rdz
142100002,432100002,-1,NA,sitagliptin ot2 with-rdz,glipizide ot2 with-rdz
141200000,431200000,-1,NA,sitagliptin main no-met,glipizide main no-met
141210000,431210000,-1,NA,sitagliptin no-met younger-age,glipizide no-met younger-age
141220000,431220000,-1,NA,sitagliptin no-met middle-age,glipizide no-met middle-age
141230000,431230000,-1,NA,sitagliptin no-met older-age,glipizide no-met older-age
141200010,431200010,-1,NA,sitagliptin no-met low-cvr,glipizide no-met low-cvr
141200020,431200020,-1,NA,sitagliptin no-met higher-cvr,glipizide no-met higher-cvr
141201000,431201000,-1,NA,sitagliptin no-met female,glipizide no-met female
141202000,431202000,-1,NA,sitagliptin no-met male,glipizide no-met male
141200100,431200100,-1,NA,sitagliptin no-met black,glipizide no-met black
141200001,431200001,-1,NA,sitagliptin no-met without-rdz,glipizide no-met without-rdz
141200002,431200002,-1,NA,sitagliptin no-met with-rdz,glipizide no-met with-rdz
142200000,432200000,-1,NA,sitagliptin main ot2 no-met,glipizide main ot2 no-met
142210000,432210000,-1,NA,sitagliptin ot2 no-met younger-age,glipizide ot2 no-met younger-age
142220000,432220000,-1,NA,sitagliptin ot2 no-met middle-age,glipizide ot2 no-met middle-age
142230000,432230000,-1,NA,sitagliptin ot2 no-met older-age,glipizide ot2 no-met older-age
142200010,432200010,-1,NA,sitagliptin ot2 no-met low-cvr,glipizide ot2 no-met low-cvr
142200020,432200020,-1,NA,sitagliptin ot2 no-met higher-cvr,glipizide ot2 no-met higher-cvr
142201000,432201000,-1,NA,sitagliptin ot2 no-met female,glipizide ot2 no-met female
142202000,432202000,-1,NA,sitagliptin ot2 no-met male,glipizide ot2 no-met male
142200100,432200100,-1,NA,sitagliptin ot2 no-met black,glipizide ot2 no-met black
142200001,432200001,-1,NA,sitagliptin ot2 no-met without-rdz,glipizide ot2 no-met without-rdz
142200002,432200002,-1,NA,sitagliptin ot2 no-met with-rdz,glipizide ot2 no-met with-rdz
141100000,441100000,-1,NA,sitagliptin main,gliquidone main
141110000,441110000,-1,NA,sitagliptin younger-age,gliquidone younger-age
141120000,441120000,-1,NA,sitagliptin middle-age,gliquidone middle-age
141130000,441130000,-1,NA,sitagliptin older-age,gliquidone older-age
141100010,441100010,-1,NA,sitagliptin low-cvr,gliquidone low-cvr
141100020,441100020,-1,NA,sitagliptin higher-cvr,gliquidone higher-cvr
141101000,441101000,-1,NA,sitagliptin female,gliquidone female
141102000,441102000,-1,NA,sitagliptin male,gliquidone male
141100100,441100100,-1,NA,sitagliptin black,gliquidone black
141100001,441100001,-1,NA,sitagliptin without-rdz,gliquidone without-rdz
141100002,441100002,-1,NA,sitagliptin with-rdz,gliquidone with-rdz
142100000,442100000,-1,NA,sitagliptin main ot2,gliquidone main ot2
142110000,442110000,-1,NA,sitagliptin ot2 younger-age,gliquidone ot2 younger-age
142120000,442120000,-1,NA,sitagliptin ot2 middle-age,gliquidone ot2 middle-age
142130000,442130000,-1,NA,sitagliptin ot2 older-age,gliquidone ot2 older-age
142100010,442100010,-1,NA,sitagliptin ot2 low-cvr,gliquidone ot2 low-cvr
142100020,442100020,-1,NA,sitagliptin ot2 higher-cvr,gliquidone ot2 higher-cvr
142101000,442101000,-1,NA,sitagliptin ot2 female,gliquidone ot2 female
142102000,442102000,-1,NA,sitagliptin ot2 male,gliquidone ot2 male
142100100,442100100,-1,NA,sitagliptin ot2 black,gliquidone ot2 black
142100001,442100001,-1,NA,sitagliptin ot2 without-rdz,gliquidone ot2 without-rdz
142100002,442100002,-1,NA,sitagliptin ot2 with-rdz,gliquidone ot2 with-rdz
141200000,441200000,-1,NA,sitagliptin main no-met,gliquidone main no-met
141210000,441210000,-1,NA,sitagliptin no-met younger-age,gliquidone no-met younger-age
141220000,441220000,-1,NA,sitagliptin no-met middle-age,gliquidone no-met middle-age
141230000,441230000,-1,NA,sitagliptin no-met older-age,gliquidone no-met older-age
141200010,441200010,-1,NA,sitagliptin no-met low-cvr,gliquidone no-met low-cvr
141200020,441200020,-1,NA,sitagliptin no-met higher-cvr,gliquidone no-met higher-cvr
141201000,441201000,-1,NA,sitagliptin no-met female,gliquidone no-met female
141202000,441202000,-1,NA,sitagliptin no-met male,gliquidone no-met male
141200100,441200100,-1,NA,sitagliptin no-met black,gliquidone no-met black
141200001,441200001,-1,NA,sitagliptin no-met without-rdz,gliquidone no-met without-rdz
141200002,441200002,-1,NA,sitagliptin no-met with-rdz,gliquidone no-met with-rdz
142200000,442200000,-1,NA,sitagliptin main ot2 no-met,gliquidone main ot2 no-met
142210000,442210000,-1,NA,sitagliptin ot2 no-met younger-age,gliquidone ot2 no-met younger-age
142220000,442220000,-1,NA,sitagliptin ot2 no-met middle-age,gliquidone ot2 no-met middle-age
142230000,442230000,-1,NA,sitagliptin ot2 no-met older-age,gliquidone ot2 no-met older-age
142200010,442200010,-1,NA,sitagliptin ot2 no-met low-cvr,gliquidone ot2 no-met low-cvr
142200020,442200020,-1,NA,sitagliptin ot2 no-met higher-cvr,gliquidone ot2 no-met higher-cvr
142201000,442201000,-1,NA,sitagliptin ot2 no-met female,gliquidone ot2 no-met female
142202000,442202000,-1,NA,sitagliptin ot2 no-met male,gliquidone ot2 no-met male
142200100,442200100,-1,NA,sitagliptin ot2 no-met black,gliquidone ot2 no-met black
142200001,442200001,-1,NA,sitagliptin ot2 no-met without-rdz,gliquidone ot2 no-met without-rdz
